lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,lm21_x,lm21_y,lm21_z,lm22_x,lm22_y,lm22_z,lm23_x,lm23_y,lm23_z,lm24_x,lm24_y,lm24_z,lm25_x,lm25_y,lm25_z,lm26_x,lm26_y,lm26_z,lm27_x,lm27_y,lm27_z,lm28_x,lm28_y,lm28_z,lm29_x,lm29_y,lm29_z,lm30_x,lm30_y,lm30_z,lm31_x,lm31_y,lm31_z,lm32_x,lm32_y,lm32_z,label
0.4105948548302013,0.39616544262492215,-0.1160174332174821,0.4590584117429845,0.31489246349566324,0.16790072142981016,0.4263616728651162,0.4073300169289117,0.1622110323610152,0.3104619753552582,0.21222427794975074,-0.07743890276574623,0.446150367958621,0.12756287637671565,-0.10078725204371075,0.4914388737041152,0.7912720609872128,-0.11656104712667976,0.41962105910607556,0.3088009096507195,0.03485383258290864,0.677763407510174,0.1781961336963841,-0.08325139596848895,0.43639525086240016,0.6723679156407105,-0.17188813799505348,0.6557779091109144,0.30996196297968226,0.06901034891054081,0.5969073150262478,0.3729804820845968,-0.11718747399358748,0.3687031674323928,0.5720845181808721,0.014458119135038805,0.5451727037603694,0.6378384481630455,0.11536668865977573,0.34141607219177666,0.11289970610164755,0.15498129091567286,0.6964578080706133,0.7631957604993799,-0.07490348166184738,0.6327105807247373,0.3607576995422741,0.0873711081593408,0.45867395054834775,0.6812653251154079,-0.19626937109494313,0.49161644952936767,0.36502156029601207,0.14983088906863629,0.6636942267961541,0.6120832931222465,0.06400788779427691,0.3173100920192595,0.43191457997206084,-0.007691095931203984,0.40441755326417306,0.6236475137496356,0.031778032216706,0.5722496735871827,0.49079848421809424,-0.1744313971653605,0.6618136299383768,0.7052313807519729,0.01563843737929077,0.5109353666369038,0.7214621988661187,-0.03753392685726453,0.5992228968094437,0.8281371640619113,0.06395488211502637,0.546585203138064,0.5,0.15342329585190972,0.6600708092532296,0.4,0.14942348095749985,0.6924642654402761,0.75,0.13528923342274857,0.33407441867267423,0.6,-0.029470341928056698,0.5629856452530313,0.5626392388687362,0.12123267404678206,0.4475145693771837,0.7656149850062354,0.1442589055277344,0.5254641545345153,0.757855944032244,0.19922017732535968,0.5434949350413951,0.14946043447908536,-0.1596037829127707,lunge
0.6415773155809679,0.49135489230344553,-0.19111566742802666,0.45126276896231987,0.2995175235482165,0.06325968079417499,0.5047738839897926,0.10194681350235105,-0.13004470404018878,0.6043889418596162,0.2004422706244002,-0.14170608732076598,0.4349185924823384,0.6892238621264071,0.19147950204357256,0.653079923279402,0.5698539980852652,-0.16354084438793504,0.4974252166723221,0.4087413573462093,-0.1054890415949787,0.3541723766296878,0.3964005272828911,-0.17165582687370318,0.561688846826647,0.8168261998351286,-0.028302517885386624,0.6234531015950266,0.1744200291625,0.06735973695416153,0.6121473375559654,0.5251085179708257,-0.15839291940295755,0.5320850829330889,0.123374626973186,0.09540334986488797,0.6081347584330752,0.12428967192458514,0.09253936770543414,0.516671956906229,0.16530414614444633,-0.10971547666146142,0.31888117293591706,0.42690314336089485,-0.03463401984449649,0.523480333668961,0.22843611352826124,-0.05843174910262833,0.654737462212673,0.44548892419807906,-0.15881148322743385,0.46266925856520985,0.478393329887444,0.002844301653161574,0.647646445360053,0.24749612954925687,0.10194407122997334,0.6932825100866268,0.628321742803914,0.09922474291804628,0.652073427555437,0.808016268255315,0.11647558012765252,0.42602025104650854,0.8718628908125633,0.14454165946835668,0.3754104373877241,0.784284913259233,-0.15927966776318925,0.51245637321161,0.4252416524140553,0.021745266580125128,0.4424821433687416,0.5321942811194943,0.12224484826629733,0.6248985939225946,0.5,-0.084205395400279,0.3921707359088484,0.4,0.0403717053666916,0.4826803712645194,0.75,0.11875001921340561,0.6876280863015991,0.6,0.09389566859597548,0.6805353325503221,0.20893420808389396,-0.023322405030110932,0.520567860993014,0.2316725978350873,0.17508296716955535,0.5794841758907094,0.4117567362630078,0.03643485500388949,0.44496878522514705,0.4019226679665868,0.07893669882595983,lunge
0.5655100573303966,0.2178529546374926,0.1706022886511635,0.3270687787225231,0.6049546408242621,-0.012102596039603647,0.5200720248464549,0.6119601350150912,0.05129085099652142,0.6488671734838258,0.5360843880857179,0.054920137369044,0.6083695101528159,0.3650196325814733,-0.07799920745942096,0.41413165008704195,0.47045164011314555,0.011871564556128394,0.40440528188644675,0.8137716553011967,-0.03262289370874952,0.6854903212548503,0.10697972720158698,0.15153027910894618,0.45069551013082276,0.8181247960222072,-0.025401712711382057,0.5217083186136238,0.3111065175885128,-0.11037924986879975,0.4298845131609901,0.850526831874769,-0.003806696834218831,0.3415905581219996,0.2511264024210049,0.07987415212675264,0.6266415398759895,0.8390553488536815,0.12600719844765906,0.3549080564697531,0.3005874203113217,0.12492903036122516,0.3280005100123981,0.4826357602675432,0.17404987687886125,0.3393807252760114,0.3097289833074176,0.08993387899485061,0.325975919537721,0.4427564595204423,-0.17200246173196346,0.4181127336777845,0.5388797695890627,-0.1058358473470452,0.3358415095484221,0.5986955004603133,-0.13815330766512793,0.33483773800812955,0.450156973211303,-0.19454798188367453,0.390066783290087,0.8902676777346651,-0.06769358371742165,0.5881846535247786,0.4403196635718858,0.15201829908546904,0.4235059594033517,0.5761701649799794,-0.1581409615449938,0.43160290812328556,0.88996552984536,0.08537246156071204,0.5689349669467814,0.3770025639913196,-0.10926671493994755,0.5385209437303813,0.5,0.14961536865837344,0.5497668500208902,0.4,-0.1481035995511895,0.5350152430700242,0.75,0.15750358948484283,0.3197164407553836,0.6,-0.11982872420798905,0.6785922153836287,0.5968281393257808,0.19163533764043955,0.3343854900365347,0.5359065685839173,-0.024885872517113328,0.45786943298921473,0.7059352366577313,0.09751321444808148,0.5103348189749449,0.3511016222739073,-0.15954339316021296,lunge
0.6471102026239418,0.8915393544695236,-0.025574057735395506,0.6632384416646725,0.7930949733199808,0.04226301203731486,0.5629430961392528,0.5592923246160464,0.05259252603775699,0.6833402982460511,0.49330938978150507,0.05908124935439896,0.48466150975423733,0.8323842102931243,0.12786895467564435,0.5679915399515901,0.246498434624651,-0.03910928957411261,0.5596862617435907,0.586012061286087,0.16653343624929762,0.4160854197538221,0.7165670126695848,0.01109440567608555,0.3726019598338498,0.3000919080427745,0.16675135348558207,0.3648159878101594,0.8658029604363522,0.07445532151586809,0.41120609632885874,0.302822649630751,-0.18936764874839151,0.654065602803245,0.27936140827225164,-0.028635279100330535,0.4970183613178328,0.1419913485949322,0.08462117409828857,0.4772058127592954,0.3559491055513022,0.03136622012751303,0.5290450765125325,0.21489408489685832,0.09491661774069104,0.30310040495120655,0.8242851500819222,0.05191692977898321,0.4494361937047906,0.750098375204703,0.18317267610240834,0.3507179017928732,0.798389009561512,-0.16566971616296972,0.42739142513100287,0.8055573711897763,-0.14264332592804607,0.3693591229097389,0.5068639630245628,0.020350619429670924,0.5659339223209767,0.5708050391880007,-0.1494313529846435,0.3702408385815327,0.5734494900522841,-0.09399854551098774,0.5671823838090406,0.880987055452319,0.08160151688835232,0.6665139212647142,0.17687099866325007,0.057925976219823594,0.35617488220708227,0.48182004080624263,0.09405630075053129,0.6575181271107938,0.5,0.16230354634339422,0.386345622077009,0.4,0.1954479359168147,0.5932005948705217,0.75,-0.14160521895129838,0.6431204635262153,0.6,0.13871606057174002,0.4748713011425987,0.35935107531080335,-0.10092379522742512,0.3882643226148241,0.7505937311693516,-0.16923807950749975,0.3888146246856771,0.3629705017658441,0.11977799864569305,0.378127996682317,0.6885404149113462,0.1352908478055984,lunge
0.47601061855012383,0.20504291293154386,-0.05386355939790133,0.554686551953816,0.46138947422111,0.07061589395058093,0.5271505119760257,0.20004299214314492,0.030182881824227792,0.6608979048462378,0.13637257654140023,-0.13370856719983915,0.6536516536655484,0.5536080208948045,-0.018554629280251728,0.5667104471598268,0.4287574023563878,0.1726876568036783,0.6586037912072923,0.4812467403399697,0.04069978567914104,0.44797094831141304,0.29459621239569445,0.05755095759980133,0.5595903835731626,0.3354331918684437,-0.0807677983736772,0.5601493005968636,0.8928848520883518,0.1869065161185255,0.3773151457050816,0.14275760429654608,-0.08352016719505628,0.4242069665590655,0.1126965517989488,-0.19975827619697603,0.3981282138929334,0.7334271496378563,-0.01227172433184584,0.6462735309324719,0.6276814999625764,-0.17145363371947764,0.39120182793205416,0.5440596095933168,0.003322925344515504,0.6461475765297593,0.20275805634572264,0.11156277707497247,0.42733435455021324,0.38348864404065963,-0.007090258244692255,0.6408165801471504,0.3345408349282063,0.009164594126074732,0.3734947272215161,0.3963036555439067,-0.12923928848762772,0.5452638113700379,0.7559391374765797,0.08733787714113134,0.327177118340696,0.35498473354422744,0.0395434394732912,0.4782869702528939,0.2917231656459386,0.15459716539590462,0.49371429791820365,0.3369240771606621,0.05487175313139814,0.38703056401698466,0.12234229468249413,0.01679076805022567,0.5193718431269655,0.7794569904996651,0.16852798909639638,0.5212116244944935,0.5,-0.04558609207168868,0.5401321545225028,0.4,0.07183016007068932,0.5749473049243055,0.75,0.02168372757126097,0.46733769544821435,0.6,0.09577607889762535,0.550968525645442,0.5206362100461684,0.15143033914160547,0.33287470286617094,0.30683023599535386,0.09002041998236199,0.5102136011243019,0.30973762044556824,0.12192371307544381,0.37078350467968935,0.41657455390068565,0.08277645031824699,lunge
0.5189477958187418,0.5587861703259329,-0.0208240420986269,0.6350844827029738,0.6124425651938008,0.18834433287832403,0.5015777096563845,0.27972114017315175,0.1688789281877851,0.562488788320801,0.33728246352027236,-0.17558483060700814,0.6235221709346379,0.843736712251593,-0.05800047039933892,0.6987285820485487,0.5278513163944119,-0.004792787785605379,0.40879066224215777,0.7970844072013248,-0.18106786640378736,0.48911349663322923,0.7009190158148692,0.12006612705429132,0.6764074223503348,0.7477539501905434,-0.08360672432661871,0.4779276177368451,0.7986001305278474,0.18862248918305452,0.45945775652320253,0.5537998775564678,-0.18395351827437248,0.350763597862894,0.8962371640680328,-0.10074734043729441,0.33639914221198675,0.5458917583039272,-0.07643774855778576,0.5203310975541474,0.27724352277787956,0.13670344646207438,0.5247920125474617,0.6507472053883014,-0.1822702884664636,0.31890386421808936,0.18423888550495643,-0.10720949639385782,0.4524524723953999,0.6841284940157595,-0.16123912730002843,0.5199293833407537,0.4116547822977694,0.005652363546851585,0.5661582855375329,0.44455155080068365,0.15663186243776156,0.3026580977882432,0.566626041232303,0.15305085258516232,0.5691128132865186,0.7939431905226983,-0.14992388227223707,0.32108953143075103,0.5191531414547417,0.04896756187467291,0.5476814882717467,0.7677213764275547,0.1821377652315111,0.6808257579898522,0.874606414669088,-0.06658815651029434,0.6735271072998545,0.8458588097870295,-0.14373535264790838,0.6045338606065116,0.5,0.1806473738338648,0.46476385277818844,0.4,-0.1996881030810819,0.4401005157300529,0.75,-0.0006021851717969984,0.37939777626653903,0.6,-0.19466311451467833,0.4301605264284707,0.6239597108031362,-0.1878398918888424,0.32675173665043,0.7410487601285862,0.018878172296981466,0.40488149764165104,0.8636384686511582,0.016357291052454453,0.5895780145824092,0.7852181730697363,0.18154230582333303,lunge
0.41255677199395896,0.8192142358125324,-0.1822470922297289,0.5119035699117224,0.393722974697308,-0.16316462642366344,0.3803915714960273,0.4722491655974962,0.15772349003685832,0.3464380387690899,0.711829269348362,0.10491103243077249,0.6424632034644714,0.7876607292056733,0.11302680371609575,0.5996768148973599,0.4672827104443621,-0.07667823934831622,0.33965926256016576,0.32357310750310897,-0.12046253404164436,0.30138231231970625,0.6785226352722463,0.08804458491049949,0.41248993095454384,0.8750458769540441,-0.009774659660041485,0.39708883929841865,0.7956116067517467,-0.06671489859541588,0.44813655071022573,0.18122671359000941,-0.04587559887239728,0.587804274360118,0.46003035068809817,0.02975343069517905,0.4550448926092959,0.7974797298982134,-0.0058127786641018475,0.47624639942552527,0.8942089410687245,0.16207144461016065,0.6218040996224519,0.6430442385319941,-0.03642599670723162,0.37495948901394427,0.4948506327716172,0.07781255698353501,0.41749317199557484,0.130583459513272,0.03626864672060237,0.6280610603269428,0.6070241678537385,-0.08804599939165039,0.5179782617748964,0.5546759971770118,0.1984007133248873,0.39370290158745513,0.39755883149543203,-0.12931364319106547,0.4944053001328871,0.5208453054950463,-0.13176806580157058,0.39031887495314127,0.646323246588836,-0.10507795760181221,0.5487271072021912,0.6084989305887665,-0.1338335571479503,0.4212304195805152,0.6812950398408388,-0.16625838433201282,0.33498706470726286,0.5107150603739442,0.08271666097750702,0.5535346443674753,0.5,0.0673632210856897,0.5344895974841759,0.4,0.08888321923459863,0.4242795606774568,0.75,0.10234622382129727,0.5936241481093978,0.6,0.08691874320143722,0.42228021578943037,0.5705202998437539,0.050472941976984875,0.6647821044587698,0.7233113231405851,-0.12559326871136048,0.6133670262482881,0.11869020903884175,-0.0539013623446461,0.5018148974724377,0.4531068093038485,0.08703520355132105,lunge
0.49001475082128654,0.7989378015341025,-0.14452107898145872,0.604767847793892,0.5221883124259875,-0.007123891535075255,0.6488396487066577,0.5359097173141704,-0.1688494071347167,0.6334804211568499,0.3287738335640634,-0.11030902306042188,0.3580494271759873,0.5152019756747798,0.1584184356812014,0.5403300969546365,0.8211338027805564,-0.010759711147659834,0.41446956270027535,0.1583228247110019,-0.11931712587511867,0.6934870851839126,0.5987076588346486,-0.12434048003307785,0.5720940140086528,0.6995046547262096,0.19179716213708642,0.524930349290544,0.42417660115981215,0.173324026207739,0.6622141671647508,0.712514772443109,-0.04565775649852136,0.5871387537294875,0.5688212177126611,-0.19408070879370298,0.5654582928568439,0.2706935278242719,0.14804834269402928,0.6784108530351682,0.42952676590649663,-0.07587932122714065,0.3608735923068125,0.8192275486540675,0.19547731717357114,0.4205550662405391,0.25804080126897166,0.0769253431306477,0.4780457121792828,0.8019515112860163,0.19433508431589447,0.5717835938967093,0.8098940264886413,0.1697453053631825,0.3613752123226637,0.5698957071109468,-0.07724873326953091,0.5144531962351746,0.5781516871580369,-0.08055245053960719,0.6992943712591184,0.5442670797020934,-0.18626595318879957,0.4809814344047292,0.8079288447494941,-0.007252281645093228,0.31722394864576936,0.8856475030031098,0.02764234552930983,0.47379851613537094,0.8370752313487602,-0.061390246340682214,0.5229586200415068,0.28886303569191424,-0.10200855143188803,0.5020627338745782,0.5,-0.1856121112134476,0.41619563568421597,0.4,-0.12798959453527864,0.6937476594768482,0.75,-0.05436163218403531,0.3813067379354039,0.6,0.09331624370678215,0.45137755792220224,0.5114340472231161,0.1860893053071888,0.3539923282751845,0.8716258658594259,-0.03539426593104919,0.5554202169578466,0.8500058518488914,-0.12120656837407312,0.48619506427517156,0.3096086318980146,-0.007597619719464849,lunge
0.5052776398821341,0.621251736582944,-0.1874048949066981,0.5546362154618669,0.6680260195242818,-0.13975730361341193,0.34048594092540674,0.8081202347520448,0.09615687582402915,0.6926154721394602,0.14114574487949094,-0.0653696356361799,0.5328535269634964,0.252927092751436,0.10121498913856813,0.461701743616713,0.16203759140683474,0.11602959021912351,0.48294396339508705,0.524512655202534,-0.10695367161903674,0.670624128442413,0.27632302338608455,0.08328296352717596,0.38171814183340275,0.8334519715231764,0.17260790261962483,0.5816968193721126,0.1839965611872052,-0.029356101246508948,0.5492381608668261,0.1744462398915573,-0.08135516999712698,0.5707064425969461,0.20162721813737888,-0.11256448027993567,0.35548010294619914,0.5575456460283316,-0.1537219345822489,0.5034149471688225,0.6026746871196763,0.0894604779451082,0.48025690098168555,0.6362850745473794,-0.13611004578014507,0.39516201312785326,0.7887041591522461,-0.10603683660091834,0.31745640342541753,0.6447242071744415,-0.1916652967456118,0.5290692309100634,0.6906383251585196,-0.10315251377506827,0.576244720454092,0.11583617707090665,0.06920210597218135,0.6260482214701046,0.22137613983308377,-0.16902208279585512,0.6494777367450133,0.30693640981050463,0.10650522598089435,0.3672937092854272,0.14265275300561192,0.06298283258498338,0.6505545654838434,0.4477079819486335,-0.03790311474387656,0.5614310092327744,0.1782712930268102,0.16424761513853336,0.47586053619407886,0.8448188095916113,0.1933363265019466,0.5148173514107555,0.5,0.03819283400068879,0.6980360145326481,0.4,-0.037783059157060206,0.4033025823214584,0.75,-0.07255280944674267,0.4753368158245924,0.6,-0.03115144732002606,0.5831772364571699,0.15360200925429732,-0.15217652476834487,0.45130249500557174,0.6438373116442413,0.09503011298857528,0.4973271961454542,0.2960780462239897,-0.1984435039361459,0.4969204856344925,0.2739955627179601,0.050436298781777356,lunge
0.6502917380467526,0.8122438135994845,0.023728204470064573,0.6870044708932147,0.1916512133591092,-0.009055157840739486,0.6998942937901398,0.22428388061477866,-0.17597133865229592,0.6015883295678196,0.16569112066394265,-0.16292394662337173,0.378958243194547,0.8845661508461875,0.068606082552572,0.6784230385157156,0.25306859407748605,0.05514200930949592,0.44046862024732647,0.8186378455571023,0.039369492266113804,0.6189523958618769,0.3400053948069098,0.037870982757639615,0.5013487080756215,0.7056493412065803,0.07853752039146683,0.35564592134168765,0.8237287170096653,0.16422637862860606,0.44386105844171797,0.29812019002738044,-0.15526803121575924,0.469000443520039,0.2959268012041989,0.0991644499220064,0.6903868607596733,0.7151481476113298,0.10426777420413547,0.3843446047901352,0.5892938716882957,0.15936490066799547,0.6867273132728287,0.1936825985503286,0.13877459402136216,0.5019337953427644,0.19701467986603538,-0.047263512289945936,0.47244309417424213,0.7465642774998374,0.06177333832732551,0.5391687394311556,0.15321913999793813,-0.007668783173403609,0.418715926899203,0.7227838861935,0.02158064693361922,0.6482103381412522,0.5343519545447026,0.13709396139145574,0.5112287907349369,0.6388768776130054,-0.17112736579474302,0.3484920609485016,0.1294471308585693,0.010973614175976198,0.3044667878175385,0.20409889361334904,-0.14499882240265363,0.5557584829371596,0.13564921329842408,-0.19695467433369768,0.590675694239434,0.802201671413398,-0.19650683004159974,0.39466353879005794,0.5,-0.14872783119388888,0.6983185530364112,0.4,-0.03608023414018485,0.3128702036913924,0.75,-0.024526349512613205,0.44136465634473876,0.6,-0.08342583269118849,0.3183931391531652,0.17118966696468146,0.1502479466726318,0.33606194498909947,0.7795992003672744,-0.019855144514885653,0.5163385493886223,0.36135572557186835,-0.14601493874295146,0.5915447814006105,0.10677178104829786,-0.056428228001780184,lunge
